"filename", "language", "PHP", "MS SQL", "Diff", "JavaScript", "CSS", "HTML", "SVG", "Markdown", "JSON with Comments", "comment", "blank", "total"
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\moxer.css", "CSS", 0, 0, 0, 0, 105, 0, 0, 0, 0, 5, 33, 143
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\neat.css", "CSS", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 2, 13
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\neo.css", "CSS", 0, 0, 0, 0, 31, 0, 0, 0, 0, 3, 10, 44
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\night.css", "CSS", 0, 0, 0, 0, 23, 0, 0, 0, 0, 1, 4, 28
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\nord.css", "CSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 2, 7, 43
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\oceanic-next.css", "CSS", 0, 0, 0, 0, 33, 0, 0, 0, 0, 8, 6, 47
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\panda-syntax.css", "CSS", 0, 0, 0, 0, 75, 0, 0, 0, 0, 5, 6, 86
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\paraiso-dark.css", "CSS", 0, 0, 0, 0, 24, 0, 0, 0, 0, 9, 6, 39
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\paraiso-light.css", "CSS", 0, 0, 0, 0, 24, 0, 0, 0, 0, 9, 6, 39
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\pastel-on-dark.css", "CSS", 0, 0, 0, 0, 42, 0, 0, 0, 0, 8, 3, 53
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\railscasts.css", "CSS", 0, 0, 0, 0, 20, 0, 0, 0, 0, 9, 6, 35
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\rubyblue.css", "CSS", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 3, 26
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\seti.css", "CSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 8, 3, 45
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\shadowfox.css", "CSS", 0, 0, 0, 0, 35, 0, 0, 0, 0, 8, 10, 53
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\solarized.css", "CSS", 0, 0, 0, 0, 117, 0, 0, 0, 0, 19, 30, 166
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\codemirror\theme\ssms.css", "CSS", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 2, 17
